scenario,run_id,total_individuals,mean_y_diversity,mean_mt_diversity,fst_y,fst_mt,prop_father_son,prop_mother_daughter,prop_siblings
matrilocal,matrilocal_20250918_142626_0399,7,0.0,0.75,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0398,7,0.0,0.1999999999999999,0.0,7.771561172376093e-16,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0401,10,0.5,0.7166666666666666,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0400,9,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.1111111111111111
matrilocal,matrilocal_20250918_142626_0389,12,0.0,0.6071428571428571,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0402,15,0.1666666666666666,0.41666666666666674,4.440892098500626e-16,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
matrilocal,matrilocal_20250918_142626_0395,12,0.3333333333333333,0.6428571428571428,3.8857805861880464e-16,0.030395136778115568,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0403,8,0.0,0.8333333333333333,0.0,0.0,0.125,0.0,0.0
matrilocal,matrilocal_20250918_142626_0406,6,0.5,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0404,9,0.3333333333333333,0.8,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0405,14,0.0,0.35000000000000003,0.0,0.09000000000000005,0.07142857142857142,0.0,0.07142857142857142
matrilocal,matrilocal_20250918_142626_0409,7,0.0,0.75,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0407,8,0.5,0.3,0.0,0.03076923076923078,0.0,0.125,0.125
matrilocal,matrilocal_20250918_142626_0394,11,0.3999999999999999,0.8472222222222222,0.23076923076923087,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0396,14,0.26666666666666666,0.6777777777777777,0.09999999999999959,0.0,0.0,0.0,0.07142857142857142
matrilocal,matrilocal_20250918_142626_0408,10,0.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0397,11,0.25,0.7166666666666666,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0410,14,0.125,0.36538461538461536,0.0,0.04999999999999983,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0411,7,0.5,0.8,0.39999999999999997,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0417,7,0.0,0.5833333333333333,0.0,0.14285714285714285,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0413,12,0.1666666666666666,0.46190476190476176,7.771561172376093e-16,0.0,0.0,0.08333333333333333,0.08333333333333333
matrilocal,matrilocal_20250918_142626_0414,7,0.0,0.3666666666666667,1.0,0.11999999999999988,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0412,15,0.0,0.575,0.0,0.03305084745762712,0.0,0.06666666666666667,0.0
matrilocal,matrilocal_20250918_142626_0423,8,0.5,0.6666666666666666,0.0,0.15151515151515155,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0416,14,0.1666666666666666,0.46111111111111114,1.3877787807814462e-16,0.006944444444444559,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0418,8,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0419,7,0.0,0.8,0.0,0.0,0.0,0.14285714285714285,0.0
matrilocal,matrilocal_20250918_142626_0422,11,0.4499999999999999,0.7166666666666668,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0424,7,0.75,1.0,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0421,10,0.0,0.5952380952380951,0.0,0.0,0.1,0.0,0.0
matrilocal,matrilocal_20250918_142626_0420,11,0.3333333333333333,0.33928571428571425,0.0,0.12442396313364078,0.0,0.09090909090909091,0.0
matrilocal,matrilocal_20250918_142626_0427,7,0.0,0.35000000000000003,0.0,0.2999999999999999,0.0,0.0,0.14285714285714285
matrilocal,matrilocal_20250918_142626_0428,14,0.35000000000000003,0.8027777777777777,0.04545454545454509,0.0,0.07142857142857142,0.07142857142857142,0.0
matrilocal,matrilocal_20250918_142626_0415,15,0.1428571428571429,0.75,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333
matrilocal,matrilocal_20250918_142626_0425,13,0.0,0.8727272727272728,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693
matrilocal,matrilocal_20250918_142626_0431,13,0.25,0.6333333333333333,0.0,0.0,0.0,0.07692307692307693,0.0
matrilocal,matrilocal_20250918_142626_0432,6,0.0,0.44999999999999996,0.0,0.06250000000000006,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0429,8,0.5,0.5,0.0,0.0,0.0,0.0,0.125
matrilocal,matrilocal_20250918_142626_0437,5,0.25,0.3333333333333333,0.0,0.11111111111111109,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0433,9,0.3333333333333333,0.4499999999999999,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0426,14,0.7,0.6424242424242425,0.0,0.1333333333333333,0.0,0.0,0.07142857142857142
matrilocal,matrilocal_20250918_142626_0436,6,0.0,0.75,0.0,0.0,0.0,0.0,0.16666666666666666
matrilocal,matrilocal_20250918_142626_0440,7,0.0,0.1666666666666666,1.0,7.771561172376093e-16,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0434,10,0.25,0.7321428571428571,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0438,13,0.25,0.825,0.0,0.0,0.0,0.0,0.23076923076923078
matrilocal,matrilocal_20250918_142626_0430,10,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.1
matrilocal,matrilocal_20250918_142626_0435,10,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0442,6,0.0,0.75,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0439,12,0.0,0.5,0.0,0.2666666666666666,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0441,8,0.5,0.7333333333333332,0.0,1.4802973661668753e-16,0.125,0.0,0.0
matrilocal,matrilocal_20250918_142626_0446,10,0.6666666666666666,0.3666666666666667,0.0,0.1391304347826087,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0447,8,0.0,0.6333333333333333,0.0,0.0,0.0,0.125,0.0
matrilocal,matrilocal_20250918_142626_0444,7,0.5,0.5833333333333333,0.0,0.14285714285714285,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0450,11,0.0,0.26190476190476186,0.0,0.035087719298245376,0.0,0.09090909090909091,0.0
matrilocal,matrilocal_20250918_142626_0451,10,0.5,0.5999999999999999,0.0,0.06896551724137974,0.0,0.1,0.0
matrilocal,matrilocal_20250918_142626_0445,11,0.25,0.7833333333333333,3.8857805861880464e-16,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0452,11,0.25,0.7999999999999999,0.0,0.0,0.09090909090909091,0.0,0.0
matrilocal,matrilocal_20250918_142626_0448,13,0.3,0.5888888888888889,0.1000000000000001,0.1633986928104573,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0453,12,0.5,0.6333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0455,12,0.0,0.8444444444444444,0.0,0.022222222222221977,0.0,0.16666666666666666,0.0
matrilocal,matrilocal_20250918_142626_0443,19,0.5,0.8291208791208791,8.326672684688667e-16,0.0,0.0,0.05263157894736842,0.0
matrilocal,matrilocal_20250918_142626_0454,11,0.8333333333333333,0.4999999999999999,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0449,10,0.6666666666666666,0.7166666666666666,0.0,0.1085714285714287,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0456,13,0.25,0.8194444444444444,0.0,0.0,0.0,0.0,0.07692307692307693
matrilocal,matrilocal_20250918_142626_0457,12,0.55,0.7119047619047618,0.0,0.0018518518518519046,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0460,12,0.0,0.7202380952380951,0.0,0.0,0.0,0.16666666666666666,0.0
matrilocal,matrilocal_20250918_142626_0458,12,0.25,0.4428571428571429,0.0,0.14062499999999978,0.0,0.0,0.25
matrilocal,matrilocal_20250918_142626_0459,12,0.1999999999999999,0.30909090909090914,0.0,0.041025641025640734,0.0,0.16666666666666666,0.0
matrilocal,matrilocal_20250918_142626_0464,12,0.0,0.5909090909090908,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333
matrilocal,matrilocal_20250918_142626_0461,9,0.0,0.8,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0463,10,0.3333333333333333,0.35714285714285715,0.5454545454545455,0.1666666666666668,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0468,10,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0466,8,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0467,12,0.25,0.8809523809523809,3.8857805861880464e-16,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0462,10,0.0,0.6904761904761905,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0465,12,0.0,0.7547619047619049,0.0,0.0,0.0,0.0,0.16666666666666666
matrilocal,matrilocal_20250918_142626_0471,9,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0472,8,0.0,0.4333333333333333,0.0,0.2720000000000001,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0469,14,0.25,0.6416666666666666,3.8857805861880464e-16,0.1333333333333333,0.0,0.0,0.07142857142857142
matrilocal,matrilocal_20250918_142626_0473,6,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0470,12,0.0,0.5535714285714286,0.0,0.24571428571428564,0.08333333333333333,0.08333333333333333,0.0
matrilocal,matrilocal_20250918_142626_0478,10,0.0,0.6904761904761905,1.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0474,10,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0475,12,0.5,0.3,0.0,0.057142857142856995,0.08333333333333333,0.08333333333333333,0.08333333333333333
matrilocal,matrilocal_20250918_142626_0477,10,0.25,0.375,0.0,0.06896551724137956,0.0,0.1,0.0
matrilocal,matrilocal_20250918_142626_0482,10,0.0,0.3,0.0,0.15624999999999967,0.1,0.0,0.0
matrilocal,matrilocal_20250918_142626_0476,16,0.5833333333333333,0.7063492063492063,0.0,0.05913978494623663,0.0,0.0,0.0625
matrilocal,matrilocal_20250918_142626_0479,10,0.0,0.3666666666666667,0.0,0.26666666666666666,0.1,0.0,0.0
matrilocal,matrilocal_20250918_142626_0483,10,0.0,0.23214285714285712,0.0,0.01680672268907543,0.1,0.0,0.0
matrilocal,matrilocal_20250918_142626_0484,10,0.0,0.6666666666666666,0.0,0.0,0.1,0.0,0.0
matrilocal,matrilocal_20250918_142626_0481,13,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.07692307692307693
matrilocal,matrilocal_20250918_142626_0480,9,0.1999999999999999,0.7,7.771561172376093e-16,0.0,0.1111111111111111,0.0,0.0
matrilocal,matrilocal_20250918_142626_0485,13,0.0,0.7361111111111112,0.0,0.0,0.0,0.0,0.07692307692307693
matrilocal,matrilocal_20250918_142626_0489,11,0.1999999999999999,0.8928571428571428,4.440892098500626e-16,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0493,6,0.5,0.1999999999999999,0.09999999999999992,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0487,10,0.3333333333333333,0.6666666666666666,0.0,0.0909090909090909,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0491,8,0.25,0.26190476190476186,0.0,0.012820512820512896,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0490,11,0.25,0.5119047619047619,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0486,14,0.8666666666666666,0.8527777777777777,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0488,14,0.0,0.4833333333333334,0.0,0.0,0.0,0.0,0.07142857142857142
matrilocal,matrilocal_20250918_142626_0492,11,0.3333333333333333,0.4027777777777778,0.0,0.11585365853658544,0.0,0.09090909090909091,0.09090909090909091
matrilocal,matrilocal_20250918_142626_0496,5,0.41666666666666663,0.41666666666666663,0.0,0.04761904761904776,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0494,10,0.41666666666666663,0.8809523809523809,0.04761904761904776,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0501,7,0.0,0.75,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0502,8,0.3333333333333333,0.1666666666666666,0.3333333333333332,4.440892098500626e-16,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0497,6,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0495,13,0.41666666666666663,0.4583333333333333,0.16666666666666652,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0499,8,0.8333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.125
matrilocal,matrilocal_20250918_142626_0500,8,0.0,0.1999999999999999,0.0,4.440892098500626e-16,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0503,10,0.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0498,10,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0507,12,0.2380952380952381,0.7083333333333334,0.02777777777777768,0.0,0.0,0.0,0.08333333333333333
matrilocal,matrilocal_20250918_142626_0504,11,0.8,0.5595238095238095,0.0,0.012345679012345533,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0506,11,0.3333333333333333,0.5654761904761905,0.0,0.0,0.09090909090909091,0.0,0.0
matrilocal,matrilocal_20250918_142626_0508,6,0.0,0.5,0.0,0.4444444444444445,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0509,11,0.25,0.75,0.0,0.10000000000000009,0.0,0.09090909090909091,0.0
matrilocal,matrilocal_20250918_142626_0510,10,0.5,0.7619047619047619,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0505,10,1.0,0.4761904761904762,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0511,11,0.3333333333333333,0.4285714285714286,0.0,0.21052631578947387,0.0,0.0,0.09090909090909091
matrilocal,matrilocal_20250918_142626_0514,6,0.3333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
matrilocal,matrilocal_20250918_142626_0516,7,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0515,7,0.5,0.3999999999999999,0.0,0.14285714285714302,0.0,0.14285714285714285,0.0
matrilocal,matrilocal_20250918_142626_0513,6,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0512,8,0.25,0.8,0.0,0.0,0.125,0.125,0.0
matrilocal,matrilocal_20250918_142626_0522,7,0.41666666666666663,0.8500000000000001,0.04761904761904776,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0521,7,0.3333333333333333,0.7,0.0,0.14285714285714302,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0524,9,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0520,8,0.5,0.5333333333333332,0.0,0.0,0.0,0.0,0.125
matrilocal,matrilocal_20250918_142626_0517,12,0.3333333333333333,0.7666666666666667,0.0,0.0,0.08333333333333333,0.0,0.0
matrilocal,matrilocal_20250918_142626_0525,6,0.0,0.5,1.0,0.4444444444444445,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0523,8,0.5,0.4333333333333333,0.0,0.13333333333333344,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0527,10,0.1999999999999999,0.7333333333333334,0.0,0.0,0.1,0.1,0.0
matrilocal,matrilocal_20250918_142626_0528,5,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0526,14,0.8333333333333333,0.5952380952380951,0.0,0.21497584541062814,0.07142857142857142,0.07142857142857142,0.07142857142857142
matrilocal,matrilocal_20250918_142626_0519,8,0.0,0.7333333333333332,1.0,1.4802973661668753e-16,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0518,14,0.6666666666666666,0.37777777777777777,0.0,0.2984126984126984,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0532,9,0.0,0.1999999999999999,0.0,3.7470027081099033e-16,0.0,0.1111111111111111,0.0
matrilocal,matrilocal_20250918_142626_0529,11,0.9166666666666666,0.3666666666666665,0.0,0.0,0.0,0.09090909090909091,0.0
matrilocal,matrilocal_20250918_142626_0531,11,0.1666666666666666,0.3571428571428571,4.440892098500626e-16,0.2481203007518799,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0539,9,0.3333333333333333,0.30357142857142855,0.0,0.028571428571428668,0.1111111111111111,0.1111111111111111,0.0
matrilocal,matrilocal_20250918_142626_0530,11,0.3333333333333333,0.25,0.0,7.632783294297945e-16,0.09090909090909091,0.0,0.0
matrilocal,matrilocal_20250918_142626_0537,10,0.35000000000000003,0.7380952380952381,0.02777777777777768,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0534,10,0.3,0.3333333333333333,0.16666666666666663,0.0,0.0,0.1,0.0
matrilocal,matrilocal_20250918_142626_0535,8,0.0,0.25,0.0,0.0,0.0,0.125,0.0
matrilocal,matrilocal_20250918_142626_0536,9,0.35000000000000003,0.7666666666666666,0.02777777777777768,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0533,10,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0542,10,0.0,0.35000000000000003,1.0,0.0735294117647055,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0544,11,0.3333333333333333,0.5833333333333333,0.33333333333333326,0.0,0.0,0.0,0.09090909090909091
matrilocal,matrilocal_20250918_142626_0538,16,0.0,0.4940476190476191,0.0,0.06249999999999968,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0541,14,0.0,0.5,0.0,0.0,0.0,0.0,0.07142857142857142
matrilocal,matrilocal_20250918_142626_0545,10,0.0,0.6190476190476191,0.0,0.0,0.1,0.0,0.0
matrilocal,matrilocal_20250918_142626_0543,8,0.0,0.3666666666666667,0.0,0.09411764705882339,0.0,0.125,0.0
matrilocal,matrilocal_20250918_142626_0540,15,0.5,0.30769230769230765,0.0,0.03448275862068954,0.0,0.2,0.26666666666666666
matrilocal,matrilocal_20250918_142626_0548,8,0.0,0.8,1.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0547,7,0.3333333333333333,0.8500000000000001,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0550,10,0.0,0.3333333333333333,0.0,0.15624999999999994,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0546,10,0.1999999999999999,0.6904761904761905,0.0,0.0156250000000001,0.0,0.1,0.1
matrilocal,matrilocal_20250918_142626_0549,12,1.0,0.7071428571428572,0.0,0.0,0.0,0.08333333333333333,0.0
matrilocal,matrilocal_20250918_142626_0551,10,0.0,0.6666666666666666,0.0,0.06896551724137974,0.0,0.1,0.0
matrilocal,matrilocal_20250918_142626_0553,12,0.8333333333333333,0.125,0.0,8.326672684688667e-16,0.08333333333333333,0.0,0.25
matrilocal,matrilocal_20250918_142626_0555,14,0.26190476190476186,0.5166666666666666,0.2870370370370371,0.03703703703703732,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0556,9,0.5,0.6000000000000001,0.0,0.0,0.0,0.1111111111111111,0.0
matrilocal,matrilocal_20250918_142626_0559,9,0.0,0.6499999999999999,0.0,0.07692307692307711,0.0,0.1111111111111111,0.0
matrilocal,matrilocal_20250918_142626_0560,11,0.0,0.6666666666666667,1.0,0.0,0.0,0.09090909090909091,0.0
matrilocal,matrilocal_20250918_142626_0558,10,0.1999999999999999,0.9047619047619049,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0554,14,0.0,0.8939393939393939,1.0,0.0,0.0,0.07142857142857142,0.21428571428571427
matrilocal,matrilocal_20250918_142626_0552,15,0.8333333333333333,0.65,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667
matrilocal,matrilocal_20250918_142626_0561,13,0.3,0.842857142857143,0.2500000000000003,0.008955223880596856,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0562,10,0.0,0.6499999999999999,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0564,8,0.0,0.7333333333333332,0.0,1.4802973661668753e-16,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0567,7,0.3333333333333333,0.7,0.0,0.14285714285714302,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0565,8,0.0,0.35000000000000003,0.0,0.057692307692307494,0.125,0.0,0.0
matrilocal,matrilocal_20250918_142626_0566,12,0.0,0.375,1.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0557,8,0.5,0.8666666666666667,0.33333333333333337,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0568,10,0.0,0.5714285714285714,0.0,0.0,0.1,0.0,0.0
matrilocal,matrilocal_20250918_142626_0563,7,0.0,0.35000000000000003,0.0,0.04545454545454509,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0570,10,0.0,0.8499999999999999,0.0,0.0,0.1,0.0,0.0
matrilocal,matrilocal_20250918_142626_0574,9,0.0,0.7166666666666666,0.0,0.06172839506172851,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0569,15,0.0,0.5318181818181819,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667
matrilocal,matrilocal_20250918_142626_0578,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0580,8,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0575,8,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0576,15,0.0,0.6500000000000001,0.0,0.0,0.0,0.06666666666666667,0.0
matrilocal,matrilocal_20250918_142626_0573,8,0.1666666666666666,0.35714285714285715,7.771561172376093e-16,0.027777777777777683,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0571,15,0.6000000000000001,0.6011904761904762,0.0,0.03589743589743578,0.0,0.0,0.2
matrilocal,matrilocal_20250918_142626_0577,8,0.0,0.5,0.0,0.0,0.0,0.0,0.125
matrilocal,matrilocal_20250918_142626_0583,9,0.3333333333333333,0.4,0.0,0.08571428571428577,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0584,8,0.0,0.5,0.0,0.19230769230769224,0.0,0.125,0.0
matrilocal,matrilocal_20250918_142626_0581,9,0.3333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0572,16,0.26190476190476186,0.6858974358974359,0.022222222222222324,0.0,0.0,0.0,0.0625
matrilocal,matrilocal_20250918_142626_0582,15,0.0,0.3454545454545455,1.0,0.1419354838709677,0.0,0.06666666666666667,0.2
matrilocal,matrilocal_20250918_142626_0579,11,0.0,0.33928571428571425,1.0,0.2016806722689078,0.0,0.09090909090909091,0.18181818181818182
matrilocal,matrilocal_20250918_142626_0585,8,0.0,0.4523809523809524,0.0,0.11333333333333331,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0586,8,0.8333333333333333,0.5333333333333332,0.0,0.2631578947368422,0.125,0.0,0.0
matrilocal,matrilocal_20250918_142626_0587,9,1.0,0.4999999999999999,0.0,0.20000000000000018,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0596,7,0.25,0.0,0.0,1.0,0.0,0.14285714285714285,0.0
matrilocal,matrilocal_20250918_142626_0594,8,0.0,0.26666666666666666,0.0,0.06666666666666657,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0595,6,0.0,0.5,0.0,0.37500000000000006,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0591,8,0.0,0.3666666666666667,1.0,0.09411764705882339,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0592,11,0.0,0.7166666666666668,0.0,0.14130434782608692,0.0,0.18181818181818182,0.09090909090909091
matrilocal,matrilocal_20250918_142626_0588,12,0.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0593,7,0.0,0.3,0.0,0.2285714285714286,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0589,15,0.23214285714285712,0.4863636363636364,0.022556390977443306,0.0,0.0,0.0,0.06666666666666667
matrilocal,matrilocal_20250918_142626_0597,11,0.0,0.3611111111111111,0.0,0.09722222222222232,0.0,0.0,0.09090909090909091
matrilocal,matrilocal_20250918_142626_0599,5,0.0,0.3333333333333333,0.0,0.11111111111111109,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0600,10,0.0,0.6904761904761905,0.0,0.0156250000000001,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0601,6,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0590,13,0.1999999999999999,0.4285714285714285,1.3877787807814462e-16,0.0,0.0,0.0,0.07692307692307693
matrilocal,matrilocal_20250918_142626_0602,5,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0598,11,0.1999999999999999,0.8472222222222222,7.771561172376093e-16,0.040697674418604834,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0603,11,0.5166666666666666,0.8166666666666667,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0604,9,0.0,0.8,0.0,0.05714285714285709,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0607,8,0.3333333333333333,0.35000000000000003,0.0,0.057692307692307494,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0610,8,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0606,10,0.0,0.5999999999999999,0.0,0.06896551724137974,0.0,0.0,0.1
matrilocal,matrilocal_20250918_142626_0605,9,0.0,0.6666666666666666,0.0,1.9984014443252816e-16,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0611,6,0.3333333333333333,0.41666666666666663,0.0,0.2424242424242426,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0608,10,0.8333333333333333,0.8499999999999999,0.0,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0612,12,0.5,0.5714285714285714,0.39999999999999997,0.0,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0615,9,0.0,0.26190476190476186,0.0,0.022222222222222324,0.0,0.0,0.0
matrilocal,matrilocal_20250918_142626_0609,15,0.35000000000000003,0.34444444444444444,0.04545454545454509,0.13888888888888878,0.0,0.2,0.0
